transaction_id,amount,contract_duration,department,bidding_process,num_bidders,winning_bid_ratio,supplier,previous_contracts,officer_id,officer_tenure,is_fraud
TX-08667,20965.09,24,education,restricted,2,0.551204897178044,Vendor-182,4,OFF-8014,0.7,0.0
TX-08668,49413.21,24,infrastructure,open,7,0.5,Vendor-37,3,OFF-1096,1.4,0.0
TX-08669,68792.73,12,health,open,4,0.5,Vendor-144,2,OFF-9845,5.0,0.0
TX-08670,89031.83,36,defense,open,6,0.65,Vendor-197,6,OFF-5186,0.6,1.0
TX-08671,127478.48,36,health,open,6,0.5,Vendor-191,4,OFF-7236,2.0,0.0
TX-08672,34407.94,12,education,restricted,2,0.5,Vendor-132,3,OFF-6715,2.9,0.0
TX-08673,94361.59,12,health,open,4,0.5,Vendor-151,0,OFF-1012,7.0,0.0
TX-08674,27616.15,6,health,open,1,0.65,Vendor-106,6,OFF-7843,0.8,1.0
TX-08675,74732.7,24,infrastructure,restricted,5,0.5,Vendor-83,1,OFF-1268,1.1,0.0
TX-08676,42872.72,12,health,restricted,5,0.5,Vendor-53,4,OFF-3985,5.2,0.0
TX-08677,51872.41,36,education,open,5,0.9820539411115685,Vendor-114,3,OFF-4990,3.1,0.0
TX-08678,50960.51,12,defense,open,3,0.5,Vendor-60,2,OFF-9365,0.1,0.0
TX-08679,10059.13,36,health,open,1,0.5550806063202008,Vendor-135,0,OFF-7095,1.6,0.0
TX-08680,14775.16,24,infrastructure,open,5,0.5846310817733654,Vendor-153,0,OFF-3192,7.9,0.0
TX-08681,39420.18,36,education,direct,6,0.5,Vendor-125,5,OFF-1211,3.5,0.0
TX-08682,9416.1,12,defense,open,3,0.5,Vendor-98,2,OFF-5655,3.2,0.0
TX-08683,70612.95,6,education,open,6,0.5,Vendor-196,3,OFF-5709,1.4,0.0
TX-08684,72929.23,24,education,open,5,0.5,Vendor-65,4,OFF-8392,2.5,0.0
TX-08685,47180.52,24,health,restricted,3,0.9932474415696795,Vendor-193,3,OFF-4262,2.3,0.0
TX-08686,14810.52,6,education,open,4,0.5,Vendor-35,4,OFF-1578,6.5,0.0
TX-08687,109547.24,24,health,open,4,0.65,Vendor-177,0,OFF-7336,7.6,1.0
TX-08688,185306.87,12,education,open,2,0.5,Vendor-198,0,OFF-5273,2.7,0.0
TX-08689,40849.97,6,health,open,7,0.5,Vendor-77,1,OFF-1942,0.0,0.0
TX-08690,54634.91,12,health,open,1,0.5,Vendor-104,3,OFF-6319,2.3,0.0
TX-08691,42675.95,36,health,open,4,0.5,Vendor-33,2,OFF-8006,2.2,0.0
TX-08692,55508.72,12,defense,open,5,0.5,Vendor-54,1,OFF-4672,2.3,0.0
TX-08693,33002.98,24,education,open,6,0.5,Vendor-185,2,OFF-9846,1.9,0.0
TX-08694,35325.08,6,education,open,3,0.5879372155558782,Vendor-27,2,OFF-7726,0.6,0.0
TX-08695,74949.82,24,defense,open,6,0.5,Vendor-74,2,OFF-4230,3.9,0.0
TX-08696,237162.14,36,education,open,1,0.5,Vendor-51,4,OFF-9027,4.1,0.0
TX-08697,11848.34,12,health,restricted,8,0.5,Vendor-198,1,OFF-7494,1.2,0.0
TX-08698,33421.34,12,education,open,3,0.5,Vendor-28,1,OFF-3704,1.9,0.0
TX-08699,14124.01,12,infrastructure,open,5,0.5,Vendor-159,8,OFF-7393,4.8,0.0
TX-08700,129783.11,36,health,direct,3,0.5,Vendor-182,3,OFF-7079,3.1,0.0
TX-08701,22692.95,6,education,open,2,0.5281376513939584,Vendor-35,1,OFF-6067,4.4,0.0
TX-08702,11446.5,12,education,open,2,0.5,Vendor-89,4,OFF-1313,4.3,0.0
TX-08703,60509.13,6,health,restricted,4,0.5,Vendor-99,6,OFF-9055,3.9,0.0
TX-08704,146597.92,12,infrastructure,open,7,0.5,Vendor-41,3,OFF-7356,13.9,0.0
TX-08705,61751.79,12,health,open,5,0.5,Vendor-18,3,OFF-8123,0.5,0.0
TX-08706,42780.53,36,health,restricted,3,0.5,Vendor-118,1,OFF-9724,4.6,0.0
TX-08707,50378.15,12,infrastructure,direct,1,0.5,Vendor-11,1,OFF-1627,0.1,0.0
TX-08708,112631.03,12,education,open,5,0.5,Vendor-64,3,OFF-9806,0.1,0.0
TX-08709,18045.3,24,health,open,2,0.5,Vendor-177,1,OFF-3897,0.5,0.0
TX-08710,33207.21,12,health,open,3,0.5,Vendor-162,5,OFF-2437,2.5,0.0
TX-08711,25282.0,12,defense,open,3,0.5,Vendor-149,0,OFF-5172,0.6,0.0
TX-08712,14267.05,24,health,open,4,0.5,Vendor-152,3,OFF-3613,2.9,0.0
TX-08713,27925.62,12,education,open,7,0.5,Vendor-47,3,OFF-7228,6.1,0.0
TX-08714,88095.51,6,health,open,5,0.5,Vendor-33,2,OFF-7568,0.2,0.0
TX-08715,57141.26,12,infrastructure,restricted,2,0.5,Vendor-177,0,OFF-2568,9.7,0.0
TX-08716,60806.28,12,education,open,4,0.5,Vendor-116,3,OFF-5680,0.2,0.0
TX-08717,40830.33,6,education,open,2,0.5,Vendor-191,1,OFF-8390,2.1,0.0
TX-08718,55196.73,36,education,restricted,3,0.5,Vendor-111,2,OFF-8843,1.9,0.0
TX-08719,19139.85,12,defense,open,7,0.5,Vendor-21,0,OFF-1946,1.6,0.0
TX-08720,28350.28,24,infrastructure,restricted,3,0.5,Vendor-163,3,OFF-1270,0.4,0.0
TX-08721,42344.91,6,education,open,4,0.9580509972322165,Vendor-67,4,OFF-1247,0.3,0.0
TX-08722,45343.07,36,defense,open,5,0.5,Vendor-99,3,OFF-2018,8.9,0.0
TX-08723,46917.7,24,health,restricted,4,0.5,Vendor-59,0,OFF-2255,7.1,0.0
TX-08724,32510.94,24,health,open,3,0.5,Vendor-62,1,OFF-3566,6.0,0.0
TX-08725,26851.08,12,defense,open,5,0.5301114233059746,Vendor-42,3,OFF-9169,3.1,0.0
TX-08726,454165.54,12,education,restricted,6,0.5,Vendor-193,0,OFF-3999,2.7,0.0
TX-08727,75013.98,12,defense,open,3,0.5,Vendor-139,1,OFF-3910,0.3,0.0
TX-08728,50539.88,24,health,open,1,0.5,Vendor-26,4,OFF-9506,6.6,0.0
TX-08729,30134.72,24,education,direct,5,0.5,Vendor-99,3,OFF-7188,1.6,0.0
TX-08730,25311.77,6,education,restricted,3,0.5,Vendor-40,3,OFF-6242,5.4,0.0
TX-08731,32707.49,36,education,open,4,0.5,Vendor-181,4,OFF-5986,3.4,0.0
TX-08732,45901.96,36,health,open,3,0.5,Vendor-109,3,OFF-2351,1.1,0.0
TX-08733,8067.92,12,defense,open,5,0.5,Vendor-32,5,OFF-2377,3.7,0.0
TX-08734,10347.38,6,health,open,3,0.5,Vendor-34,0,OFF-1619,1.9,0.0
TX-08735,21818.08,24,education,open,3,0.5,Vendor-9,1,OFF-4511,1.2,0.0
TX-08736,42860.74,12,education,open,2,0.9063208471349748,Vendor-82,1,OFF-3306,2.9,0.0
TX-08737,29988.87,24,health,open,4,0.5,Vendor-152,3,OFF-2621,6.7,0.0
TX-08738,118479.71,24,education,restricted,1,0.5,Vendor-93,1,OFF-1843,5.2,0.0
TX-08739,11093.14,6,infrastructure,open,4,0.5,Vendor-101,1,OFF-1717,0.5,0.0
TX-08740,19908.93,12,health,restricted,1,0.5,Vendor-107,4,OFF-5943,0.1,0.0
TX-08741,122525.37,12,education,restricted,5,0.5,Vendor-96,0,OFF-2346,3.5,0.0
TX-08742,40331.8,36,health,open,6,0.5,Vendor-149,4,OFF-5445,0.5,0.0
TX-08743,73708.55,6,defense,open,3,0.5,Vendor-32,1,OFF-9087,6.1,0.0
TX-08744,187399.42,6,health,direct,2,0.5,Vendor-33,2,OFF-9264,3.5,0.0
TX-08745,20846.82,24,health,open,4,0.5495548168476903,Vendor-13,1,OFF-3406,1.7,0.0
TX-08746,33541.83,6,education,open,4,0.5,Vendor-121,2,OFF-8361,3.0,0.0
TX-08747,29203.93,12,health,open,1,0.9804461530745582,Vendor-162,3,OFF-4317,3.2,0.0
TX-08748,7603.21,12,health,open,1,0.65,Vendor-81,4,OFF-3817,3.4,1.0
TX-08749,28330.17,12,infrastructure,open,4,0.5,Vendor-88,2,OFF-3677,1.6,0.0
TX-08750,73485.97,12,education,open,3,0.5,Vendor-161,1,OFF-2390,0.1,0.0
TX-08751,55964.43,12,education,open,3,0.5,Vendor-109,3,OFF-7990,2.2,0.0
TX-08752,59591.4,36,education,restricted,3,0.5,Vendor-17,1,OFF-8723,0.0,0.0
TX-08753,26892.23,6,defense,open,2,0.5,Vendor-165,1,OFF-7360,6.8,0.0
TX-08754,21485.26,12,health,open,3,0.5,Vendor-90,2,OFF-7926,0.8,0.0
TX-08755,100248.21,12,health,open,8,0.5,Vendor-44,2,OFF-6089,1.1,0.0
TX-08756,24395.31,12,health,restricted,3,0.5,Vendor-35,3,OFF-7371,2.6,1.0
TX-08757,45948.0,12,education,direct,4,0.9882731899538659,Vendor-136,1,OFF-5749,1.4,0.0
TX-08758,41384.75,6,health,open,5,0.5,Vendor-183,2,OFF-7538,10.1,0.0
TX-08759,116935.01,36,education,restricted,3,0.5,Vendor-102,2,OFF-8983,2.8,0.0
TX-08760,78994.21,12,health,direct,2,0.5,Vendor-165,1,OFF-6793,3.0,0.0
TX-08761,12884.66,12,education,open,4,0.5697752322493606,Vendor-111,2,OFF-7857,0.6,0.0
TX-08762,14044.1,12,education,direct,1,0.5,Vendor-47,1,OFF-3428,0.6,0.0
TX-08763,57706.66,6,health,direct,3,0.5,Vendor-186,3,OFF-2995,3.0,0.0
TX-08764,34493.63,6,health,open,3,0.9135342068022244,Vendor-95,3,OFF-3232,0.1,0.0
TX-08765,25231.86,6,defense,restricted,3,0.5,Vendor-63,5,OFF-1754,2.4,0.0
TX-08766,81838.44,6,education,open,5,0.5,Vendor-130,3,OFF-2931,1.7,0.0
TX-08767,42191.22,6,defense,direct,10,0.9272573426644277,Vendor-13,3,OFF-3358,2.1,0.0
TX-08768,37871.95,12,health,open,3,0.5,Vendor-149,2,OFF-4032,0.3,0.0
TX-08769,67769.19,12,infrastructure,open,1,0.5,Vendor-106,1,OFF-5087,1.7,0.0
TX-08770,26900.84,12,education,restricted,6,0.65,Vendor-148,5,OFF-1137,4.0,1.0
TX-08771,127365.37,6,health,restricted,6,0.65,Vendor-72,2,OFF-2307,1.2,1.0
TX-08772,19332.87,36,health,restricted,3,0.9401376523191848,Vendor-0,2,OFF-4354,3.5,0.0
TX-08773,61423.22,24,education,open,5,0.5,Vendor-64,0,OFF-4947,3.0,0.0
TX-08774,114355.38,36,health,open,5,0.5,Vendor-87,2,OFF-2574,3.0,0.0
TX-08775,12066.2,12,defense,restricted,5,0.6901883143133646,Vendor-110,1,OFF-6318,5.0,0.0
TX-08776,27593.4,12,education,open,2,0.5,Vendor-105,4,OFF-3061,0.2,0.0
TX-08777,90559.82,6,health,direct,4,0.9340679865023674,Vendor-127,2,OFF-4458,1.5,0.0
TX-08778,91655.81,24,defense,restricted,7,0.5,Vendor-183,5,OFF-6345,6.2,0.0
TX-08779,31659.82,6,health,open,4,0.5,Vendor-97,1,OFF-5840,3.2,0.0
TX-08780,20176.28,12,health,open,4,0.5,Vendor-146,1,OFF-4662,0.1,0.0
TX-08781,78022.2,12,education,open,2,0.5,Vendor-30,3,OFF-7322,10.8,1.0
TX-08782,93605.02,12,education,open,4,0.5,Vendor-64,1,OFF-3733,1.3,0.0
TX-08783,14303.64,12,health,open,3,0.5,Vendor-95,1,OFF-5991,2.2,0.0
TX-08784,13861.48,6,health,open,4,0.5,Vendor-80,4,OFF-8717,1.7,1.0
TX-08785,43486.48,12,education,restricted,3,0.5,Vendor-7,1,OFF-8049,4.7,0.0
TX-08786,60083.38,36,education,open,3,0.5,Vendor-74,2,OFF-4810,6.2,0.0
TX-08787,28588.07,24,education,open,4,0.5,Vendor-81,0,OFF-9328,0.8,0.0
TX-08788,62532.08,12,education,restricted,4,0.9041557619419136,Vendor-175,2,OFF-6568,1.9,0.0
TX-08789,20576.21,12,education,open,1,0.5,Vendor-56,3,OFF-7435,11.3,0.0
TX-08790,6689.17,6,health,open,7,0.5,Vendor-89,2,OFF-9988,5.2,0.0
TX-08791,25871.03,6,education,open,4,0.5,Vendor-144,2,OFF-8746,5.7,0.0
TX-08792,38199.81,6,health,open,5,0.5,Vendor-153,1,OFF-1555,4.4,0.0
TX-08793,29124.3,12,health,open,3,0.5,Vendor-180,2,OFF-1896,5.5,0.0
TX-08794,14373.15,24,education,open,3,0.5,Vendor-69,0,OFF-7255,3.2,0.0
TX-08795,8497.11,12,health,open,10,0.65,Vendor-43,4,OFF-5832,2.7,1.0
TX-08796,24070.18,6,health,restricted,3,0.9841296692261102,Vendor-196,2,OFF-7842,13.0,0.0
TX-08797,74467.99,12,health,direct,4,0.5,Vendor-153,1,OFF-3806,2.7,0.0
TX-08798,99206.41,6,health,open,2,0.65,Vendor-102,5,OFF-9245,1.2,1.0
TX-08799,93917.38,24,health,direct,2,0.5,Vendor-106,2,OFF-8613,1.1,0.0
TX-08800,18906.71,6,health,direct,4,0.5,Vendor-89,1,OFF-8304,0.5,0.0
TX-08801,14429.57,12,health,open,2,0.5,Vendor-16,0,OFF-1850,3.7,0.0
TX-08802,54030.7,12,health,open,3,0.9165152544860451,Vendor-137,1,OFF-5859,2.5,0.0
TX-08803,60359.89,6,health,open,5,0.5,Vendor-75,1,OFF-7745,0.7,0.0
TX-08804,50017.87,6,health,open,3,0.5,Vendor-167,0,OFF-3009,9.7,0.0
TX-08805,7249.95,12,education,open,4,0.9450047245741006,Vendor-53,2,OFF-8432,5.9,0.0
TX-08806,18151.21,6,health,open,3,0.65,Vendor-184,4,OFF-1638,6.4,1.0
TX-08807,35463.13,12,education,open,4,0.94820594362575,Vendor-193,1,OFF-9793,2.1,0.0
TX-08808,53625.21,24,health,open,3,0.5,Vendor-28,1,OFF-5682,1.8,0.0
TX-08809,67093.73,12,health,restricted,5,0.5013275834447878,Vendor-66,3,OFF-5089,0.4,0.0
TX-08810,40757.81,12,health,restricted,3,0.5,Vendor-1,4,OFF-2389,0.5,0.0
TX-08811,47317.1,36,health,open,2,0.5,Vendor-127,2,OFF-6632,3.6,0.0
TX-08812,38866.67,12,health,open,4,0.5,Vendor-32,3,OFF-4641,0.2,0.0
TX-08813,62849.33,36,health,direct,4,0.5668458178772539,Vendor-68,2,OFF-7377,6.0,0.0
TX-08814,46643.67,6,health,direct,1,0.5,Vendor-115,0,OFF-3103,7.6,0.0
TX-08815,38276.45,24,education,restricted,4,0.5,Vendor-183,3,OFF-5055,0.9,0.0
TX-08816,29298.89,12,health,open,4,0.5,Vendor-198,2,OFF-8848,3.2,0.0
TX-08817,38755.7,24,health,open,3,0.5,Vendor-68,1,OFF-3129,5.3,0.0
TX-08818,53512.64,6,defense,restricted,3,0.5,Vendor-114,0,OFF-9100,4.6,0.0
TX-08819,44980.32,6,health,direct,2,0.5,Vendor-192,1,OFF-3269,1.4,0.0
TX-08820,49249.83,6,health,restricted,3,0.5,Vendor-13,1,OFF-7951,0.3,0.0
TX-08821,106316.68,36,health,restricted,4,0.5,Vendor-159,6,OFF-2052,8.0,0.0
TX-08822,44897.22,12,health,open,4,0.5,Vendor-175,1,OFF-1773,2.1,0.0
TX-08823,21607.62,36,health,open,5,0.9719352109879558,Vendor-11,1,OFF-4477,6.4,0.0
TX-08824,73635.71,6,defense,open,3,0.5,Vendor-1,4,OFF-6581,1.5,0.0
TX-08825,12173.8,6,defense,open,4,0.5,Vendor-41,4,OFF-6985,1.2,0.0
TX-08826,15288.7,6,health,restricted,4,0.5,Vendor-137,1,OFF-1772,0.1,0.0
TX-08827,47509.16,12,health,restricted,3,0.6754887125744868,Vendor-112,3,OFF-9000,1.3,0.0
TX-08828,54891.69,24,education,open,2,0.5,Vendor-197,0,OFF-1180,1.9,0.0
TX-08829,13412.72,12,health,open,5,0.5,Vendor-151,4,OFF-8614,3.4,0.0
TX-08830,26735.46,36,education,direct,6,0.9235933240474773,Vendor-176,1,OFF-2443,0.4,0.0
TX-08831,22362.33,6,health,open,3,0.5,Vendor-8,0,OFF-3004,2.9,0.0
TX-08832,24603.87,12,health,direct,3,0.9146054461550659,Vendor-102,1,OFF-5406,5.1,0.0
TX-08833,77255.87,24,health,open,6,0.692002828641048,Vendor-80,2,OFF-1727,1.8,0.0
TX-08834,63908.29,6,defense,open,4,0.5,Vendor-79,3,OFF-2763,0.5,0.0
TX-08835,35764.19,6,health,open,1,0.5,Vendor-103,2,OFF-5341,2.3,0.0
TX-08836,23464.18,12,defense,open,4,0.9636932563277167,Vendor-128,1,OFF-9206,3.4,0.0
TX-08837,12336.04,6,education,open,4,0.5,Vendor-79,0,OFF-4601,1.2,0.0
TX-08838,113113.61,36,health,open,3,0.5,Vendor-81,0,OFF-6409,1.7,0.0
TX-08839,58319.46,36,health,open,5,0.5,Vendor-179,4,OFF-3740,0.8,0.0
TX-08840,20633.37,24,health,open,5,0.5,Vendor-24,4,OFF-2224,8.2,0.0
TX-08841,64581.26,24,education,restricted,2,0.5,Vendor-51,1,OFF-8096,4.2,0.0
TX-08842,34331.59,6,education,open,2,0.6371343748873763,Vendor-151,2,OFF-2687,1.1,0.0
TX-08843,28862.9,6,education,restricted,2,0.5,Vendor-128,3,OFF-9419,1.9,0.0
TX-08844,51439.89,24,health,restricted,2,0.5,Vendor-124,1,OFF-8566,1.5,0.0
TX-08845,20066.39,12,health,open,3,0.5,Vendor-184,1,OFF-9319,0.2,0.0
TX-08846,27584.1,12,education,open,4,0.5,Vendor-105,1,OFF-5212,0.7,0.0
TX-08847,40021.37,24,defense,open,5,0.5,Vendor-67,2,OFF-4096,2.7,0.0
TX-08848,24353.7,12,defense,open,7,0.5383336432004453,Vendor-42,2,OFF-7292,2.1,0.0
TX-08849,62023.47,6,education,open,5,0.5,Vendor-136,2,OFF-6801,0.2,0.0
TX-08850,161984.06,24,health,open,2,0.5,Vendor-177,1,OFF-6195,0.3,0.0
TX-08851,19861.96,12,health,open,7,0.5,Vendor-24,1,OFF-3008,2.7,0.0
TX-08852,9584.47,24,health,open,4,0.5,Vendor-12,4,OFF-2605,0.2,0.0
TX-08853,7321.77,12,education,open,4,0.5,Vendor-126,1,OFF-4447,0.8,0.0
TX-08854,32196.9,6,health,restricted,1,0.5,Vendor-154,2,OFF-7997,2.8,0.0
TX-08855,21364.12,6,education,open,5,0.5,Vendor-89,4,OFF-7874,0.1,0.0
TX-08856,42885.47,24,defense,direct,4,0.9787798354523958,Vendor-64,2,OFF-8435,3.9,0.0
TX-08857,40379.53,12,health,open,6,0.5,Vendor-26,2,OFF-2000,0.6,0.0
TX-08858,10071.11,12,defense,open,2,0.5,Vendor-69,4,OFF-6172,1.2,0.0
TX-08859,8502.31,12,health,restricted,4,0.5,Vendor-69,3,OFF-3333,1.5,0.0
TX-08860,46016.1,12,health,open,5,0.5,Vendor-32,3,OFF-5364,1.2,0.0
TX-08861,40471.09,6,defense,direct,4,0.5,Vendor-56,0,OFF-9431,0.9,0.0
TX-08862,25831.39,12,defense,restricted,5,0.5,Vendor-130,2,OFF-7410,0.9,0.0
TX-08863,9645.87,6,education,open,1,0.9316997753992027,Vendor-193,3,OFF-2082,1.3,0.0
TX-08864,52950.51,12,defense,open,3,0.5,Vendor-70,5,OFF-3421,0.1,0.0
TX-08865,100460.47,12,defense,restricted,2,0.5,Vendor-98,3,OFF-3243,0.8,0.0
TX-08866,45360.0,6,education,restricted,3,0.9290738502001432,Vendor-135,4,OFF-4138,0.5,0.0
TX-08867,18435.27,12,education,open,2,0.9447730476394125,Vendor-159,0,OFF-3762,1.2,0.0
TX-08868,37633.19,12,health,open,5,0.5,Vendor-141,2,OFF-1342,3.1,0.0
TX-08869,12174.62,6,health,open,5,0.5,Vendor-11,4,OFF-8587,8.7,0.0
TX-08870,84657.47,36,education,restricted,3,0.9056899988111107,Vendor-139,3,OFF-9841,11.3,0.0
TX-08871,38772.85,6,education,restricted,7,0.526696485065355,Vendor-122,2,OFF-6336,2.3,0.0
TX-08872,8826.15,12,health,open,2,0.5,Vendor-112,0,OFF-9889,1.1,0.0
TX-08873,28551.38,6,health,restricted,2,0.5,Vendor-136,2,OFF-6431,4.2,0.0
TX-08874,52608.93,24,infrastructure,direct,5,0.5,Vendor-153,3,OFF-6559,1.9,0.0
TX-08875,27821.43,36,education,open,2,0.5,Vendor-48,0,OFF-4194,7.0,0.0
TX-08876,29123.0,12,infrastructure,open,4,0.5,Vendor-61,2,OFF-1568,0.2,0.0
TX-08877,13636.13,24,defense,open,5,0.5,Vendor-194,1,OFF-8178,2.3,0.0
TX-08878,57138.46,6,education,open,1,0.65,Vendor-119,1,OFF-6761,3.3,1.0
TX-08879,21616.77,6,health,restricted,2,0.5,Vendor-87,1,OFF-3129,5.0,0.0
TX-08880,6469.43,12,health,open,2,0.5,Vendor-21,2,OFF-6140,3.0,1.0
TX-08881,26983.86,12,health,restricted,6,0.5,Vendor-73,6,OFF-5246,1.3,0.0
TX-08882,79611.97,12,education,open,3,0.5,Vendor-90,2,OFF-7741,0.1,0.0
TX-08883,26647.66,12,health,open,1,0.9415990690777505,Vendor-83,1,OFF-7880,2.3,0.0
TX-08884,145857.88,12,defense,open,2,0.5,Vendor-22,2,OFF-9227,4.5,0.0
TX-08885,51183.6,24,education,open,3,0.5529486747654286,Vendor-122,2,OFF-8455,5.5,0.0
TX-08886,47619.92,6,health,open,1,0.5,Vendor-105,3,OFF-6812,5.3,0.0
TX-08887,32770.41,6,education,direct,1,0.5,Vendor-184,5,OFF-6680,3.1,1.0
TX-08888,34384.84,12,health,restricted,7,0.5,Vendor-65,2,OFF-5525,3.2,0.0
TX-08889,29415.03,12,health,open,5,0.5,Vendor-133,8,OFF-9002,0.2,0.0
TX-08890,28514.97,6,health,open,6,0.5,Vendor-113,3,OFF-4300,3.9,0.0
TX-08891,55530.83,6,health,open,3,0.5,Vendor-45,2,OFF-2648,4.5,0.0
TX-08892,17177.15,12,defense,restricted,4,0.65,Vendor-101,7,OFF-7103,2.8,1.0
TX-08893,15356.36,6,education,open,5,0.5,Vendor-105,4,OFF-5742,7.5,0.0
TX-08894,14786.12,24,education,open,5,0.5,Vendor-14,1,OFF-5596,4.8,0.0
TX-08895,186562.88,6,education,open,4,0.5,Vendor-101,1,OFF-2823,3.5,0.0
TX-08896,55507.55,6,education,open,5,0.5,Vendor-116,1,OFF-3282,0.9,0.0
TX-08897,46332.26,12,education,open,4,0.5,Vendor-127,2,OFF-3301,1.8,0.0
TX-08898,15583.82,36,defense,direct,6,0.5,Vendor-143,3,OFF-6272,0.5,0.0
TX-08899,59794.79,12,health,open,5,0.5,Vendor-43,2,OFF-2512,4.4,0.0
TX-08900,33081.94,12,defense,open,5,0.65,Vendor-6,3,OFF-4480,5.5,1.0
TX-08901,43102.45,6,education,restricted,1,0.65,Vendor-168,4,OFF-9066,1.7,1.0
TX-08902,16625.68,12,health,direct,3,0.5,Vendor-122,0,OFF-5993,2.4,0.0
TX-08903,41283.37,6,health,open,4,0.5,Vendor-90,0,OFF-5295,2.1,0.0
TX-08904,25872.43,12,defense,open,4,0.5,Vendor-143,3,OFF-1285,1.4,0.0
TX-08905,19683.01,12,defense,direct,5,0.6027706036565074,Vendor-58,0,OFF-7476,1.6,0.0
TX-08906,65335.12,6,health,restricted,3,0.9822605210319718,Vendor-19,1,OFF-4330,2.2,0.0
TX-08907,10612.99,6,health,open,3,0.5,Vendor-186,5,OFF-8538,0.0,0.0
TX-08908,57057.85,24,health,open,5,0.5,Vendor-6,1,OFF-3331,3.1,0.0
TX-08909,62792.37,12,health,open,4,0.5205805949968825,Vendor-100,0,OFF-7602,0.7,0.0
TX-08910,17966.87,24,health,open,3,0.5,Vendor-100,4,OFF-1798,1.8,0.0
TX-08911,18839.99,6,health,restricted,3,0.5,Vendor-75,3,OFF-5517,7.1,0.0
TX-08912,30381.21,12,health,open,2,0.5,Vendor-108,2,OFF-4096,4.2,0.0
TX-08913,45507.34,6,health,open,5,0.5,Vendor-168,2,OFF-9573,2.4,0.0
TX-08914,32135.48,6,defense,open,5,0.5,Vendor-124,1,OFF-1239,5.6,0.0
TX-08915,51372.07,12,health,open,6,0.9461108365773675,Vendor-106,2,OFF-7503,2.7,0.0
TX-08916,148803.77,24,education,open,1,0.5,Vendor-14,4,OFF-7118,7.7,0.0
TX-08917,24193.19,12,education,direct,4,0.5,Vendor-187,2,OFF-3370,1.5,0.0
TX-08918,9208.26,24,defense,open,6,0.5,Vendor-130,0,OFF-1137,0.5,0.0
TX-08919,70314.89,12,health,direct,9,0.5,Vendor-119,2,OFF-8116,1.1,0.0
TX-08920,139616.08,12,health,direct,2,0.5,Vendor-50,3,OFF-3646,0.7,0.0
TX-08921,49722.59,24,defense,restricted,6,0.5,Vendor-179,0,OFF-8655,0.3,0.0
TX-08922,15211.41,12,defense,open,6,0.9546600991292867,Vendor-107,5,OFF-7465,2.8,0.0
TX-08923,32888.76,12,education,open,3,0.5,Vendor-49,0,OFF-6587,3.0,0.0
TX-08924,14841.48,12,health,open,2,0.5,Vendor-81,1,OFF-5158,9.1,0.0
TX-08925,60735.55,12,health,open,5,0.5,Vendor-9,1,OFF-3195,1.7,0.0
TX-08926,12319.86,24,health,open,4,0.5,Vendor-193,2,OFF-4582,4.4,0.0
TX-08927,28563.84,6,health,open,4,0.5,Vendor-167,1,OFF-7801,0.2,0.0
TX-08928,16261.08,6,health,open,1,0.5,Vendor-108,4,OFF-2582,10.0,1.0
TX-08929,40193.47,24,health,open,7,0.5,Vendor-98,2,OFF-9490,8.0,0.0
TX-08930,27090.18,24,health,open,3,0.5,Vendor-47,3,OFF-1334,5.6,0.0
TX-08931,41831.7,12,education,open,4,0.5,Vendor-27,1,OFF-6983,7.0,0.0
TX-08932,36970.68,6,education,open,5,0.5,Vendor-102,4,OFF-9536,8.5,0.0
TX-08933,16492.69,12,health,restricted,3,0.5,Vendor-167,0,OFF-9382,0.2,0.0
TX-08934,59964.12,6,infrastructure,open,6,0.5,Vendor-142,2,OFF-5994,1.1,0.0
TX-08935,34926.02,12,education,restricted,6,0.5,Vendor-136,3,OFF-3335,0.1,1.0
TX-08936,16468.04,6,health,open,5,0.5,Vendor-164,3,OFF-1108,1.2,0.0
TX-08937,218107.04,12,health,restricted,4,0.5,Vendor-103,3,OFF-8254,0.6,0.0
TX-08938,53164.39,6,health,open,5,0.5,Vendor-58,1,OFF-8217,5.0,0.0
TX-08939,32125.06,12,education,direct,2,0.5,Vendor-37,3,OFF-4838,5.3,0.0
TX-08940,112663.82,12,health,open,5,0.5,Vendor-89,2,OFF-9460,5.0,0.0
TX-08941,158490.9,12,health,restricted,3,0.5,Vendor-6,2,OFF-5278,5.5,0.0
TX-08942,32329.02,6,health,open,4,0.9207084132888512,Vendor-10,2,OFF-5279,10.8,0.0
TX-08943,47950.19,6,education,restricted,3,0.5,Vendor-35,1,OFF-2082,2.2,0.0
TX-08944,16474.97,12,health,open,6,0.5847212707253151,Vendor-180,4,OFF-3281,3.6,0.0
TX-08945,32281.38,12,health,open,2,0.5035273067439859,Vendor-59,5,OFF-5554,14.6,0.0
TX-08946,30969.25,12,health,open,5,0.9390080669859309,Vendor-88,1,OFF-2232,0.1,0.0
TX-08947,42102.47,6,health,open,5,0.5,Vendor-153,0,OFF-8325,3.5,0.0
TX-08948,47391.98,24,health,open,3,0.5199131902330972,Vendor-142,0,OFF-1804,1.0,0.0
TX-08949,56832.45,24,health,open,3,0.5,Vendor-115,3,OFF-8843,0.6,0.0
TX-08950,43919.52,12,health,restricted,5,0.5,Vendor-137,3,OFF-1639,0.8,0.0
TX-08951,13785.96,12,health,open,2,0.5,Vendor-110,3,OFF-6216,3.7,0.0
